#format: frame checksums
#version: 2
#hash: MD5
#software: Lavf61.7.100
#tb 0: 1/60
#media_type 0: video
#codec_id 0: rawvideo
#dimensions 0: 1080x1920
#sar 0: 1/1
#stream#, dts,        pts, duration,     size, hash
0,       1070,       1070,        1,  6220800, 720ad791f8847551fef4d42f5778f7c0
0,       1071,       1071,        1,  6220800, 0b328d73633eabc09738e3bb233c5f1e
0,       1072,       1072,        1,  6220800, 5250eea611a2f2906974399080317f87
0,       1073,       1073,        1,  6220800, ba9f634deed656fd6e86c7cbbf3611f3
0,       1074,       1074,        1,  6220800, 5dfa8eddd5a024d93754b98c36e11a85
0,       1075,       1075,        1,  6220800, a2df15e67d0fb356d86bd2a704ffbf6f
0,       1076,       1076,        1,  6220800, 6864a65c696dd0f74e03e75a4ed72fb1
0,       1077,       1077,        1,  6220800, ee57e6332fe1a7db64f743c3285a9176
0,       1078,       1078,        1,  6220800, b1dafc555b24383050a01e31fd8e0b74
0,       1079,       1079,        1,  6220800, d58e8d658a82136f90f22a4535152199
0,       1080,       1080,        1,  6220800, f188eb968b52c643c109fe8e14e67cf8
0,       1081,       1081,        1,  6220800, e2128f8b4b6a9e1f71003042058c28e6
0,       1082,       1082,        1,  6220800, c0e6f61702b1b2a47b5c529f8e8f49e5
0,       1083,       1083,        1,  6220800, b97a3023ed57be7710a142b0ca01aa87
0,       1084,       1084,        1,  6220800, 6e3a4700b7cb290866818059e3efb09d
0,       1085,       1085,        1,  6220800, 67635a2eb1678d039dafba1dd48f3730
0,       1086,       1086,        1,  6220800, e2330453c0556fa6460d7e4fb777ba19
0,       1087,       1087,        1,  6220800, 17bf1f063443ac3c72ff04fb3e72df96
0,       1088,       1088,        1,  6220800, d5a466b7be6e33f6b779e36efdec9066
0,       1089,       1089,        1,  6220800, 1ba6033cf21d1d3cea81e41d3ec40f85
0,       1090,       1090,        1,  6220800, 316cd1a9da3589c64fe14eb87b782b2b
0,       1091,       1091,        1,  6220800, 4bb662603644423297171b0baae6b2b6
0,       1092,       1092,        1,  6220800, ae9215eb5697f5b39e676ad4cc8f5717
0,       1093,       1093,        1,  6220800, 25982ba341d3159ca67daf9dc74ecac4
0,       1094,       1094,        1,  6220800, 20a2b23bcf2e8297b758869f3e6ec659
0,       1095,       1095,        1,  6220800, 8cf5a1d0959f84993d586779775c5549
0,       1096,       1096,        1,  6220800, 641ca292a3d7ca5dd60934aa27312240
0,       1097,       1097,        1,  6220800, 6f551df765036c1009ff168841d77f8e
0,       1098,       1098,        1,  6220800, aadda56498f04ccd702fae504f112678
0,       1099,       1099,        1,  6220800, 90b81c78c94b2f58f711420702674d02
0,       1100,       1100,        1,  6220800, 7f27a70114fc80aa7521374a290e52a3
0,       1101,       1101,        1,  6220800, 4ca53ac6890d8971736469290589288a
0,       1102,       1102,        1,  6220800, 25e6b465518310dbf25d34302770d281
0,       1103,       1103,        1,  6220800, bb82c0012283287428c50bb614406d5e
0,       1104,       1104,        1,  6220800, f72a3a9e9ef26217192bb5746ced44a7
0,       1105,       1105,        1,  6220800, f81f64b527dbf94db952fd0531bc2457
0,       1106,       1106,        1,  6220800, fb6757f8cea3252d4eecd1771dcdf671
0,       1107,       1107,        1,  6220800, 53a963e95be15633fc284e65dfa40d9e
0,       1108,       1108,        1,  6220800, 024a6434d2c58734aa9e30827f38a72b
0,       1109,       1109,        1,  6220800, 204021fa86fbc8810807894ae67d445b
0,       1110,       1110,        1,  6220800, b0639465544b4f55c03f943dca577d4e
0,       1111,       1111,        1,  6220800, e89e4cf51505568f43bec8c73e4aca88
0,       1112,       1112,        1,  6220800, 943418e03f54d20d46d7181ae74935af
0,       1113,       1113,        1,  6220800, 1ce5ee06313e538c25038ff2ef693e0f
0,       1114,       1114,        1,  6220800, 2bdf0609afdcb722b491631c4eccaa18
0,       1115,       1115,        1,  6220800, bac5465e9d35904629c36c0d261dd9ea
0,       1116,       1116,        1,  6220800, 7045efdad8bfe1e9963a32969fd0cea1
0,       1117,       1117,        1,  6220800, e2b5b1b093444b1d707900a36ae17592
0,       1118,       1118,        1,  6220800, 7debfa2caab840750c3f031ffa423d9c
0,       1119,       1119,        1,  6220800, 2143e436e0aa7fd386f8ea78fab88a11
0,       1120,       1120,        1,  6220800, 6412bf3c94408c090788622ce9dcaff6
0,       1121,       1121,        1,  6220800, dd8c02d184c05be6cea9d981c10ad862
0,       1122,       1122,        1,  6220800, 4130e1f17eef565da5b46b5c09f69885
0,       1123,       1123,        1,  6220800, b6367aa1cce5604739299523efa54c5f
0,       1124,       1124,        1,  6220800, d82aa20aab776825cd4a640cc61d40a5
0,       1125,       1125,        1,  6220800, 6f1b862a26ba7be291f84fdef9eb26a7
0,       1126,       1126,        1,  6220800, c876c1c4c92927ae8948ede2bfa3f3d8
0,       1127,       1127,        1,  6220800, 403eda26f7faf29574d5b1f27d97b853
0,       1128,       1128,        1,  6220800, f703fdabe056916eacf02e90a35d92d2
0,       1129,       1129,        1,  6220800, 10b3ba2dfc98ba06f8438353fafc3310
0,       1130,       1130,        1,  6220800, bbe587df7b8a9ae8680499856882078c
0,       1131,       1131,        1,  6220800, fd74608839f9b0c8746fc22929c9abda
0,       1132,       1132,        1,  6220800, aa93d589003f9ce90dd59101a1e83640
0,       1133,       1133,        1,  6220800, 080185cf899c7092e5b97709935a294a
0,       1134,       1134,        1,  6220800, a34c8c5d98522096a84673d80802bceb
0,       1135,       1135,        1,  6220800, 963f485dc7b65a40b785710dde443234
0,       1136,       1136,        1,  6220800, 630a6af757841ff733e519d14fc45ede
0,       1137,       1137,        1,  6220800, d5959e5fb127abebc1be64cc75c32ff6
0,       1138,       1138,        1,  6220800, 1caaed046d0afe010ef9cf4f946437c7
0,       1139,       1139,        1,  6220800, 0df8cc88b582bde358397f8884e27518
0,       1140,       1140,        1,  6220800, 93936e71583482374f334182b7b4140e
0,       1141,       1141,        1,  6220800, c562b9d98a35cf01e18d08295cd864ad
0,       1142,       1142,        1,  6220800, c5696c213dd22c8dd4416db9d099097f
0,       1143,       1143,        1,  6220800, 33a1c2dca88f61db218303b28c11947d
0,       1144,       1144,        1,  6220800, e26166ae24cbc18fe37eec6cc0e14841
0,       1145,       1145,        1,  6220800, 02bae97ec1ceec08dabd7d690c865528
0,       1146,       1146,        1,  6220800, ecdc5c1e69213e24d4dbfb7df4e31578
0,       1147,       1147,        1,  6220800, bd78b96d2d13ab6fa71a5788e0ccb2ee
0,       1148,       1148,        1,  6220800, c0685bc9a0ff9c74ee142c3b7ba2e640
0,       1149,       1149,        1,  6220800, f2e5db1ecdce2b13fd6b4c118832f5a6
0,       1150,       1150,        1,  6220800, 41157e9b55e75a2988479a3234d1f05f
0,       1151,       1151,        1,  6220800, d8d095a022d4b4ba0663f5c3d06225a0
0,       1152,       1152,        1,  6220800, 85b333335121d12b58d482b58b20cdb6
0,       1153,       1153,        1,  6220800, c8e7f19c5c7431187b41b81957340e0d
0,       1154,       1154,        1,  6220800, cb5922899e958635e466d13313ca202f
0,       1155,       1155,        1,  6220800, bc6c3d5617527ce11bcb0ed2c8ef1f0d
0,       1156,       1156,        1,  6220800, d78e9b2001c694153e8d8706d8e95254
0,       1157,       1157,        1,  6220800, 8f000d79f9b207e4364295a13934afc1
0,       1158,       1158,        1,  6220800, db65b36d403ad0b2d81abc6eeecfb774
0,       1159,       1159,        1,  6220800, d78bb3efb726fe221e77c422e0082627
0,       1160,       1160,        1,  6220800, f0b9c05ddb073ff038182e6a2369a457
0,       1161,       1161,        1,  6220800, 9c97b89d92c34e5544848a376e6c152e
0,       1162,       1162,        1,  6220800, e2f835467d8f6c2034d935e9a7a2b8a1
0,       1163,       1163,        1,  6220800, 9b3814c1ca76da351e4f8347b0b76193
0,       1164,       1164,        1,  6220800, a161e3faa9dcd70b43df889bff330bb2
0,       1165,       1165,        1,  6220800, 0f9f32abb0b5baf12ed2dcf532f39446
0,       1166,       1166,        1,  6220800, afac455e24096a2248ec18c3f23cb5e4
0,       1167,       1167,        1,  6220800, a83930bdbe688389f15698af2b6afd99
0,       1168,       1168,        1,  6220800, d26bf7a09df564d130a24a61602f1cc6
0,       1169,       1169,        1,  6220800, a6ae657aab865f0e54faa3f43b711702
0,       1170,       1170,        1,  6220800, a50eb7998af524a3ef2c1da816b23798
0,       1171,       1171,        1,  6220800, dd285abdd87c2d44075d112449522d55
0,       1172,       1172,        1,  6220800, c32a4965dd353e82aa639f9a740ca6fa
0,       1173,       1173,        1,  6220800, c32a4965dd353e82aa639f9a740ca6fa
0,       1174,       1174,        1,  6220800, c32a4965dd353e82aa639f9a740ca6fa
0,       1175,       1175,        1,  6220800, 7f2cc085cb43a96e347b52cb068af65c
0,       1176,       1176,        1,  6220800, 7f2cc085cb43a96e347b52cb068af65c
0,       1177,       1177,        1,  6220800, 7f2cc085cb43a96e347b52cb068af65c
0,       1178,       1178,        1,  6220800, 7f2cc085cb43a96e347b52cb068af65c
0,       1179,       1179,        1,  6220800, 7f2cc085cb43a96e347b52cb068af65c
0,       1180,       1180,        1,  6220800, 7f2cc085cb43a96e347b52cb068af65c
0,       1181,       1181,        1,  6220800, 7f2cc085cb43a96e347b52cb068af65c
0,       1182,       1182,        1,  6220800, 32604ac589c760d9ed1073efff88dbe8
0,       1183,       1183,        1,  6220800, ee91d389232f8e8a7d8a50a0d7a1b758
0,       1184,       1184,        1,  6220800, 7c756e991a67347a47ea087b3237e8b9
0,       1185,       1185,        1,  6220800, afe6f0f80a39b92029288ff35c37c029
0,       1186,       1186,        1,  6220800, 090b1d5096598900d2e98069d19b770f
0,       1187,       1187,        1,  6220800, 6ab907098b0ca2b660840c2ca17c8a32
0,       1188,       1188,        1,  6220800, 2efc3ce7c675792d1856b3b0a07017df
0,       1189,       1189,        1,  6220800, 8b067a269d83ff227607fc7ed0c1b944
0,       1190,       1190,        1,  6220800, aa5269a7fdf08acd7d236b25ec7aed54
0,       1191,       1191,        1,  6220800, 4836fab24dcf64095549dd1194d13c66
0,       1192,       1192,        1,  6220800, 5f258cd493b7e1baca98db13e61a0886
0,       1193,       1193,        1,  6220800, 5b4e474b24ad1b39a18e1bdaa980fb5d
0,       1194,       1194,        1,  6220800, 78de021d1798c4b2ce1cb4859c8138a8
0,       1195,       1195,        1,  6220800, 89731997120e9c527ceb0413363c2027
0,       1196,       1196,        1,  6220800, 01e103f12ad83cf49c8e419000fdfc8c
0,       1197,       1197,        1,  6220800, db5efc577dd34ddc4acf87df99ea7543
0,       1198,       1198,        1,  6220800, 9410104ec65110a3ed6637521cf6731e
0,       1199,       1199,        1,  6220800, 4054268da4ca77dad6e13ed888b22b00
0,       1200,       1200,        1,  6220800, 27351a223fac7633bc34e8b8ed205d08
0,       1201,       1201,        1,  6220800, 26513b5b2d4d8f009996b0d47dcc95b6
0,       1202,       1202,        1,  6220800, 847adab8364743b5ed04a4172f11ce01
0,       1203,       1203,        1,  6220800, 84c92fac9433d25b8b7801609261ce01
0,       1204,       1204,        1,  6220800, 12bb68b4480eb111ecf8f4ceff2b8498
0,       1205,       1205,        1,  6220800, de74d464af10870cf58cdec0167540e2
0,       1206,       1206,        1,  6220800, 8d77f1fc737666b8c90ed1031657c3c5
0,       1207,       1207,        1,  6220800, cce2a008b2f3dbdfc1330829274bc85f
0,       1208,       1208,        1,  6220800, 298238e16650a214510a48f3e557b0b8
0,       1209,       1209,        1,  6220800, 4b658251134ed01a0a64157e751f11e6
0,       1210,       1210,        1,  6220800, 98cb94576a8592b861a45f2cb5ff09c3
0,       1211,       1211,        1,  6220800, d6ec6bee49361b6bebda29b096b60d7d
0,       1212,       1212,        1,  6220800, 138cd8fe495145e69b7bedbae1190c0d
0,       1213,       1213,        1,  6220800, 0d9568a049d7225690357c1c9ffea9f5
0,       1214,       1214,        1,  6220800, 816f244846b6755d91fbe40665f4cffe
0,       1215,       1215,        1,  6220800, c3da25d98d8bf62ffd02e854bdae71fb
0,       1216,       1216,        1,  6220800, c003b05e480932f6743ccccbf941ea64
0,       1217,       1217,        1,  6220800, 688215ef5650f2d84f4e6bc2c623ba58
0,       1218,       1218,        1,  6220800, 9b291f37a75741aad91a7751070c8e4a
0,       1219,       1219,        1,  6220800, c98117f0ebdc10c40ed023f855c6aebb
0,       1220,       1220,        1,  6220800, 3ed6af17f09d7621a3ce599eae9d91d6
0,       1221,       1221,        1,  6220800, bb4ab9d0c3f8216ee66720fe0bd7a8b3
0,       1222,       1222,        1,  6220800, 9b9b3452a8e14e040e60eb33249eed6d
0,       1223,       1223,        1,  6220800, 3b93a3c61eefa49d127b6d05d17e8c70
0,       1224,       1224,        1,  6220800, dba526c06b0983109097b2cc208de037
0,       1225,       1225,        1,  6220800, ca520ee74089e686b2471a0b75483086
0,       1226,       1226,        1,  6220800, 9f92ae70f5ded8ebc7d2e8b2ea464fbe
0,       1227,       1227,        1,  6220800, 58e687218d7c7170197d328bbcd93947
0,       1228,       1228,        1,  6220800, 61ffa8fbcda37c218c4419427d27a2a3
0,       1229,       1229,        1,  6220800, 265c8daf469801267b75bc78ebe410ca
0,       1230,       1230,        1,  6220800, 4cf187686bfbe7538f8825c477ec40f6
0,       1231,       1231,        1,  6220800, 589a210ffbfd9363661718bd1ae08b40
0,       1232,       1232,        1,  6220800, d6c98d4b7cfa2b5aafb76c092fe9c3d1
0,       1233,       1233,        1,  6220800, 7a4e758170bc43a9bd72e994248c05ed
0,       1234,       1234,        1,  6220800, 038b95925f0358f51f610adf4a5a4d72
0,       1235,       1235,        1,  6220800, f00a7f928a9fa720e3874b664a16b93a
0,       1236,       1236,        1,  6220800, b375ca36e1406d0690d13d1a7d3fea9b
0,       1237,       1237,        1,  6220800, 2f63f9aad7043b680ddb81937e9b8df1
0,       1238,       1238,        1,  6220800, f4d765dcfac1100e0354e2a22c14d3e7
0,       1239,       1239,        1,  6220800, 2ee39f5f0172fc80bf33c9d9a406bb79
0,       1240,       1240,        1,  6220800, f3d2e648aec96311e8bd5613e48ca870
0,       1241,       1241,        1,  6220800, aeade16b755e72b757e6224caace2b36
0,       1242,       1242,        1,  6220800, c5becaac5cbbb803713018bfd7e3a30a
0,       1243,       1243,        1,  6220800, e0dd904342eafadb02bb5f17c484f42c
0,       1244,       1244,        1,  6220800, 2e752329193ae3c4f4c21ba97c701600
0,       1245,       1245,        1,  6220800, 314e6ee57e6ba6a81bdeb5bce1237015
0,       1246,       1246,        1,  6220800, 82368f60a54789d005971e63648e7ff9
0,       1247,       1247,        1,  6220800, 8e4c36b06b76315f6add123994c9c384
0,       1248,       1248,        1,  6220800, 8f5af10281f03ce9148c1ea312fc9ea2
0,       1249,       1249,        1,  6220800, 45ecb8d1af3920a5f279927cacba785c
0,       1250,       1250,        1,  6220800, ebaf8413b417b74a17869c7ab6460802
0,       1251,       1251,        1,  6220800, 13609aa39eeef8f18b453c671037a845
0,       1252,       1252,        1,  6220800, 825fb47081ef42ab95b80e89e95feb1c
0,       1253,       1253,        1,  6220800, f24f9ed62d2d227f68b17dde51613cf1
0,       1254,       1254,        1,  6220800, 9632835dfa666f276cbe3542c65ca0d3
0,       1255,       1255,        1,  6220800, 264c8689284f9c664f013f3d67d5644a
0,       1256,       1256,        1,  6220800, d479b41b9a021b4e903bfa865c3b30c9
0,       1257,       1257,        1,  6220800, 6656552e46f23e97c395d100b88a0897
0,       1258,       1258,        1,  6220800, cef1c7dc8ec53656642e1ca1e0529411
0,       1259,       1259,        1,  6220800, 68d7413c4f5e6b06388d5d5b3f491174
0,       1260,       1260,        1,  6220800, ab7233f550045d793e217c2d86ab5c6c
0,       1261,       1261,        1,  6220800, fe497b2c557b3f553dbb6e1a3bfb5610
0,       1262,       1262,        1,  6220800, 2390b13b4ef0c046dce5dfb1d7d8827f
0,       1263,       1263,        1,  6220800, 3d4f147ca71c9872b5cf901d88f2c95d
0,       1264,       1264,        1,  6220800, acb3e5931f44ba3296fd72174b6393c8
0,       1265,       1265,        1,  6220800, eac5ec686fc89cec93f7fc75a4c6794b
0,       1266,       1266,        1,  6220800, ea7a6a1830eb4cbcf255e7b6dd2f48fb
0,       1267,       1267,        1,  6220800, 37123739df2b7ecde02d26aa41538d20
0,       1268,       1268,        1,  6220800, 3a2f64a7599676466a4726b1d1b4cf93
0,       1269,       1269,        1,  6220800, c7e64ad38217031a4cdc08210d557819
0,       1270,       1270,        1,  6220800, 1b6b5446f158fe26521c6eae5fc0f015
0,       1271,       1271,        1,  6220800, f969e41d6233ea76f243dd3970337db9
0,       1272,       1272,        1,  6220800, 142492781e67e5b7afa541f55a0a3ba9
0,       1273,       1273,        1,  6220800, 6b2b5ddc37f969fdc1ce12dca17bdfb4
0,       1274,       1274,        1,  6220800, 40580fee968c70ffc421dc461db24f46
0,       1275,       1275,        1,  6220800, 7404851bdaac658a3e95c2744ddc88df
0,       1276,       1276,        1,  6220800, f9d24e4ca9157894e97ffa3e7f599718
0,       1277,       1277,        1,  6220800, 943a35753610ae8fabb0cb28d92797ee
0,       1278,       1278,        1,  6220800, a7ef6ad2a8f0ee9f545cd158faa0ba8f
0,       1279,       1279,        1,  6220800, d1e5b105b1036ed9d88ad8509752ce25
0,       1280,       1280,        1,  6220800, 909f7a0597b56acb0d0ab2b123504551
0,       1281,       1281,        1,  6220800, 22fa71060a370c587d714c3ce0e859c9
0,       1282,       1282,        1,  6220800, 515b14ed1b0ecd4355029ca29ee0c04d
0,       1283,       1283,        1,  6220800, 2b7ba43897d2f17b8a776764c9bdeac9
0,       1284,       1284,        1,  6220800, b7fb0d2f035fc62a244cd0f0ceb32fdc
0,       1285,       1285,        1,  6220800, 8df23bbfc8d4a89ef2068653618d7110
0,       1286,       1286,        1,  6220800, 513bfad718b1266c473cfbab0ab3dcd5
0,       1287,       1287,        1,  6220800, cf2d423a2ed26929984d1dea0e33befb
0,       1288,       1288,        1,  6220800, 71439bcc7d762b386617d413b29baf37
0,       1289,       1289,        1,  6220800, 4d5e4a208cfdbbb9ad6213e9a6484b44
0,       1290,       1290,        1,  6220800, 20f24018fdfab64625412a3d284178c5
0,       1291,       1291,        1,  6220800, 9d33252a2f521f3ef035a490b764aac1
0,       1292,       1292,        1,  6220800, 32ab53f561a2170d1bd0b9d5a18fca93
0,       1293,       1293,        1,  6220800, 1295d89ed80e9c4ff24463e61303b04a
0,       1294,       1294,        1,  6220800, e8da2ac1bb206eca3b69451884dcded7
0,       1295,       1295,        1,  6220800, 904ae552046a1acf3899c0e6ce1a7a56
0,       1296,       1296,        1,  6220800, 1e96b62cc88e1488e92f8b43b6643f27
0,       1297,       1297,        1,  6220800, 598af6d37990f96b6b03d68b8b467a3e
0,       1298,       1298,        1,  6220800, 05780a5f1581b3e09657311ba82c7ecc
0,       1299,       1299,        1,  6220800, 745daef0f13e77a54d05e707b47a558a
0,       1300,       1300,        1,  6220800, c5c62882474fa1accedb73f31e59f62f
0,       1301,       1301,        1,  6220800, 980b639d40837041e24cc7d4d5290607
0,       1302,       1302,        1,  6220800, e82a5bab738334bea911173f53994552
0,       1303,       1303,        1,  6220800, 2bb916f193a09de157b828e8f022c4c0
0,       1304,       1304,        1,  6220800, 13a50287a5824c4668a3235bc92a6e5f
0,       1305,       1305,        1,  6220800, d376e2c7e15873e407a60064a7424530
0,       1306,       1306,        1,  6220800, ba5d447af07f01baeac46be68dbaeea9
0,       1307,       1307,        1,  6220800, 81df2c63e21ad228c6cf2c409bba27d2
0,       1308,       1308,        1,  6220800, 792c6b6eb9fe6295159b8c4c0128efe5
0,       1309,       1309,        1,  6220800, 8f807c673285f171a1e59f50dacb7ee5
0,       1310,       1310,        1,  6220800, 8ec42eb6e45d7afc2b8435d41bb0b0c3
0,       1311,       1311,        1,  6220800, 5faed03ec3eda6435615935043c3c155
0,       1312,       1312,        1,  6220800, e5b6a05d8690250a702a448f382a429f
0,       1313,       1313,        1,  6220800, b74f4a7ece2ee6fc4620754052c34fd4
0,       1314,       1314,        1,  6220800, 00a784904c09bbb6f5dfbfc063739ee5
0,       1315,       1315,        1,  6220800, afd59c8632b74ab012a8c337f34f3406
0,       1316,       1316,        1,  6220800, a3e8b7ef4f843a9ec25fc3d23fcdcc0e
0,       1317,       1317,        1,  6220800, 09b5cb6ed1cd459a4cbde6ceaf76bad1
0,       1318,       1318,        1,  6220800, 4845184f56d5bf969a2c1ed61673252e
0,       1319,       1319,        1,  6220800, 7faef5c0a5b20a1ae31f96f450ab6340
0,       1320,       1320,        1,  6220800, 786c27f0c1a417e209ff2cff0d6b1ee7
0,       1321,       1321,        1,  6220800, 873bd158dd6349f254588a604e9b0cbe
0,       1322,       1322,        1,  6220800, 7a66f665240c1c071cf6bccc1d20ef31
0,       1323,       1323,        1,  6220800, 0917859c472e076b0eb4b3f5832acd27
0,       1324,       1324,        1,  6220800, f3eaaaead8f9cafa8e6ebfc7b03efc18
0,       1325,       1325,        1,  6220800, 1a9fbbebbb6602f9c8c38e92328cfa09
0,       1326,       1326,        1,  6220800, a3d42c7b7c10c2cbbdc78fe3f89cb947
0,       1327,       1327,        1,  6220800, fb2da6988a47ae245a5141c03a724208
0,       1328,       1328,        1,  6220800, d22d03dfefba620c11a2260617edf02a
0,       1329,       1329,        1,  6220800, d8f068831dbfc6700d1865100e39793b
0,       1330,       1330,        1,  6220800, 0624499e1e405458e149b28ac7e07ae5
0,       1331,       1331,        1,  6220800, 82375bae7707a92fc02011d89d15e8db
0,       1332,       1332,        1,  6220800, 06898a2021db52be87cd7b9afa7b1be8
0,       1333,       1333,        1,  6220800, 520f66f0cf58cc48667fb0442da43d8c
0,       1334,       1334,        1,  6220800, 8431ff9dbabfd0cd41005634ad369a3a
0,       1335,       1335,        1,  6220800, 42c97f3c79b58fc2f91d7b415678da60
0,       1336,       1336,        1,  6220800, b817b19dd8370061fd08b7029c1efa08
0,       1337,       1337,        1,  6220800, 41ca127ee7cdc6e9e333163a3017fcf3
0,       1338,       1338,        1,  6220800, 776d7304b46847e4c736d80a365d70ee
0,       1339,       1339,        1,  6220800, 45b684378160f6fc771268f6d0126f71
0,       1340,       1340,        1,  6220800, b9649f7fe146ca9df31dbf311bd2e582
0,       1341,       1341,        1,  6220800, c9331f02c759edc8644e5592ee1dd65e
0,       1342,       1342,        1,  6220800, bdc25443d7c5ec725cf9559ebc298716
0,       1343,       1343,        1,  6220800, 18e58c6a2e7436b3a76ad6ca235e4564
0,       1344,       1344,        1,  6220800, 8f02b2864027b09b9d5d11bca16d3bdc
0,       1345,       1345,        1,  6220800, 4a31a34c3853b94924232aae20ca28e8
0,       1346,       1346,        1,  6220800, 4c6e39011ce5d18ce8c7643ef0f5e16e
0,       1347,       1347,        1,  6220800, 2a7f2a2e4203d968fbee9dd1bf1b0e82
0,       1348,       1348,        1,  6220800, 6333e43a52a8c4762a02c40794ebd132
0,       1349,       1349,        1,  6220800, 268903473ae29a4d8e09b3fea0c69f38
0,       1350,       1350,        1,  6220800, 89312dbc63202e456d97bc0b4f25668a
0,       1351,       1351,        1,  6220800, 7a789fb0b0bc41d20c316b63f8d32f42
0,       1352,       1352,        1,  6220800, a789fa627e8ddefdb8eb1fe2f9c9613a
0,       1353,       1353,        1,  6220800, 39cdf0706d3c14573da9a37b27ea5c36
0,       1354,       1354,        1,  6220800, fd3a0ec226ae97e86d9b22d78c69ff68
0,       1355,       1355,        1,  6220800, a79cfeb0da75410f516b6dada968b890
0,       1356,       1356,        1,  6220800, 64c26ee57151127c260f1bdfaf28c9f5
0,       1357,       1357,        1,  6220800, 8f9c7a543e11e0262af276a6a3dde1a4
0,       1358,       1358,        1,  6220800, df30c961cfabb839cab07558134313f4
0,       1359,       1359,        1,  6220800, 67ab48a82c7bef1e36f9ddfd59e32230
0,       1360,       1360,        1,  6220800, 6295064253ff9cae77ba971ae474f563
0,       1361,       1361,        1,  6220800, 7112ba12b290aebdf44df6528f29de35
0,       1362,       1362,        1,  6220800, 69ffa4778b2cfd36b966468dc5261db8
0,       1363,       1363,        1,  6220800, 4763e6fc90503c99ca56bd6880b59113
0,       1364,       1364,        1,  6220800, e871ec4db9493d01ae80367434d615e6
0,       1365,       1365,        1,  6220800, afd7c45c062adbbbb0750a45734ec916
0,       1366,       1366,        1,  6220800, f43538eb3d5f77d9cce9c21cb5860e1b
0,       1367,       1367,        1,  6220800, de50d0eb2065ba715df36d8b35aec953
0,       1368,       1368,        1,  6220800, 17e751543dde515b38ffb87fe4efeb17
0,       1369,       1369,        1,  6220800, 679902c62056dfa11203f08572ca819d
0,       1370,       1370,        1,  6220800, ce92720352923f71694d22dc812d9e06
0,       1371,       1371,        1,  6220800, a1a57478844f8245f82710bf56f7797c
0,       1372,       1372,        1,  6220800, cf551d4def8b28853ad4a21e2c5a324e
0,       1373,       1373,        1,  6220800, 2133a4735b6b00e33f1993f97702a72a
0,       1374,       1374,        1,  6220800, b84a1bcf14722f6a4ce789eee41c66e1
0,       1375,       1375,        1,  6220800, 25059300f2b53332b7bae3ffd36c036e
0,       1376,       1376,        1,  6220800, 0ca0cee33020dee39f35c72e0707cfb2
0,       1377,       1377,        1,  6220800, cdbc04603e8398fc0755c25f61155d82
0,       1378,       1378,        1,  6220800, ac6a6f167c66ef8bd3bbcf6cbbbd685e
0,       1379,       1379,        1,  6220800, 114793aa0de8cdb026fb0908368fa27d
0,       1380,       1380,        1,  6220800, bd6a7f73126ecec4a45aeb4f29d7d1fa
0,       1381,       1381,        1,  6220800, 67c8ce0925e91007a1605d626cc4215c
0,       1382,       1382,        1,  6220800, 506541bcbb1c7985c112606ef266d081
0,       1383,       1383,        1,  6220800, c36aafbbf67b65342152650722213e85
0,       1384,       1384,        1,  6220800, f0aadc231ec5ce4842147043e15543e6
0,       1385,       1385,        1,  6220800, 89fdca4ef07c0b576c39f0036065c85e
0,       1386,       1386,        1,  6220800, 6731a1e30042dbe193879d3a847d941c
0,       1387,       1387,        1,  6220800, 83f866d3581cc52d237e4b634426055b
0,       1388,       1388,        1,  6220800, 1e4e82d8c77305187f082ce0928e062b
0,       1389,       1389,        1,  6220800, 7ba2f652109c8cde7b57968bfa5f808d
0,       1390,       1390,        1,  6220800, b40e9f837f8bd47e5c76f4f5687f4868
0,       1391,       1391,        1,  6220800, 8ab8bf48c32404b7d0e0e69098a11e04
0,       1392,       1392,        1,  6220800, e6b664c3af40c6a05d67fa379fe09863
0,       1393,       1393,        1,  6220800, 038109424f386767d69fcea2c15fe4a2
0,       1394,       1394,        1,  6220800, 42c9601c02d98a379ecfa4aeffb1b7aa
0,       1395,       1395,        1,  6220800, c6686aa608fd04041adbcbbefde6e24e
0,       1396,       1396,        1,  6220800, b3f55dad381f3f50d2fd4ff309d5028d
0,       1397,       1397,        1,  6220800, 402cfe324eaee200abe6fd68717ad3d0
0,       1398,       1398,        1,  6220800, d73275c5f6ab5f2c92a661a87f9ca65c
0,       1399,       1399,        1,  6220800, 1aab41c6391767b218fb50155064c79f
0,       1400,       1400,        1,  6220800, 3c09ae38b96719984a89764ea02cba2c
0,       1401,       1401,        1,  6220800, c36bb2e65ef180ad41f6adfefab378ee
0,       1402,       1402,        1,  6220800, 778b2e5b006b6b26f51907553ecfbdf7
0,       1403,       1403,        1,  6220800, fb45b92aea12d019207b6e23e07857d9
0,       1404,       1404,        1,  6220800, c7c830c279ab52c45986468aa3ffa48d
0,       1405,       1405,        1,  6220800, cdfad621a0dfdd2ad2a6becb2e382137
0,       1406,       1406,        1,  6220800, b5c3c84b6e4fdc59edf15b603229b6d3
0,       1407,       1407,        1,  6220800, ceef497b11566c14dd8d75b65abd1db8
0,       1408,       1408,        1,  6220800, 6c86a8d4d013577229b6082bdfcb8bff
0,       1409,       1409,        1,  6220800, f9e71f3f919ee8f29b1654b19590f69b
0,       1410,       1410,        1,  6220800, 8785756762da5955bfca453c229e02b3
